twitId,twitContent,userName
1597689963407347712,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Lou_ishome
1597689958655221760,"#Rashford needs to start next #Game 

#Eng #England #ThreeLions #WorldcupQatar2022 #footballWorldCup2022 #WorldCup",StephenJLee1987
1597689958370013184,"Rashford is sick!

#WorldCup #WorldCup2022 #QatarWorldCup2022",KazBaksh
1597689957543727104,Keep scoring like this and @MarcusRashford will get himself a move to a big club in January #WorldCup2022 #WorldCup #england,James_Dougal83
1597689957497200642,"RT @De365Official: Tonight's match must be very exciting! Only competition, no friendship! 

VSWho do you choose?

Start your bettin",D3lah__
1597689952095023104,Southgate you're the one you still turn me on Wales your going home again  #Eng #WALENG #Qatar2022 #WorldCup,DeclanHarris94
1597689952019812354,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Sudi40150315
1597689950912147456,@cryptofranky85 @PolkastarterGG #binance #worldcup #idletreasureparty,ayoub57668839
1597689950203707392,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Steven__Keshy
1597689949259976705,"Marcus Rashford
Marcus Rashford
Marcus Rashford
Marcus Rashford
Marcus Rashford
Marcus Rashford
Marcus Rashford
Mar https://t.co/PE3tbLT5qR",AudreyCharowa
1597689946579820544,"RT @SirKunt: $150 in 36 Hours 

 RT &amp; Sign-up
https://t.co/3dNw0YM2FS

#Mint . #Stake . #Earn $BIB
 
25,000,000 #BIBTokens to be given a",0xzity
1597689940565168128,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Golnaz85543367
1597689939243593728,Just me? But Rashford should have absolutely squared that to Wilson. #englandvswales #WorldCup #ENGWAL #WALENG,ItsJustTerry
1597689937096511488,Henderson is so good!  #England #WorldCup #WorldSeries #WorldCup2022 #Wales #Football #Soccer #FIFA #FIFA23 #FUT https://t.co/melH2TK9lx,MATToMIZER
1597689934856744960,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",fernweh__h
1597689929034649600,"@socversechannel My entry @socversechannel
@veyykece
@MutyCrypto
@AlBukannal
#Socverseememe 

#Socverse #Aptoschain https://t.co/PB02NRyqkw",gunawan_cau
1597689928158449664,"An evening of Jenga, World Cup Football and conversation! #WorldCup #eng #iloveboarding #boarding #school https://t.co/58yErGDqor",sexeysboarding
1597689922697457664,"Bet you Southgate now takes Rashford off, now he can't stop scoring #QatarWorldCup2022 #WorldCup",antineil
1597689921653051392,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Shinunah_Miiro
1597689917194522624,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",miss_sparkles11
1597689915189645313,Goal!!   #England #ENGVWales #WorldCup2022  #WorldCup,MitchellWebb85
1597689912501075968,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",HoliH1
1597689911779680256,Page has to be sacked after this dismal display in the ..probably the worst team in tbe competition #WorldCup   #Wales,deijos1
1597689911226040320,"Soccer is laughable. 
 How many damn flops are in a game? 
#futbol #WorldCup",MoonPie_Ebben
1597689911179882499,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",KiggunduSharmie
1597689911171518464,"RT @HartCollie: Hi  are any of our #TeamTwitter friends NOT watching the football? 

If not, we thought we would share some of our cut",mantle_carol
1597689910869512192,"MR10
#WorldCup https://t.co/zJuag02LCq",Sugar_daddy0007
1597689908281643008,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",harizhzmn
1597689906637283331,"Vintage Preppy Sweatshirt 
24% off code: ZFTW18
SHOP&gt;&gt;https://t.co/IRwAuEcdJu

#WorldCup #WorldCup2022 #UFC280 https://t.co/m4y02a6m87",zaful_official
1597689905865691137,"Manchester 3 
Wales 0 
(Food for thought. Manchester, Uruguay, and Wales have pretty much the same population) https://t.co/rL3AB5cSCJ",domhall
1597689905668575233,Super Rashford is Back. #WorldCup #WorldCup2022 #englandvswales,KazAdewuyi
1597689904464793600,"Men soccer players are the softest athletes in the worldabsolute joke. Like get yo bitch ass up

#worldcup #soccer #football #futbol",smokinggir
1597689903802122240,"RT @ManUtd: 3 

Our Brazilian Reds are up and running at the #WorldCup 

#MUFC https://t.co/7R8CAjXA0R",James_bet365
1597689903177142273,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",khalifahrizky1
1597689902896156673,Theater teachersyall can be proud right now. I have never heard a man cry so loud  I had to look up from my comp https://t.co/YkJQQrJaCd,SaraThinksOn
1597689901696573440,Rashford at the double and hunting a hat-trick! England so much more confident tonight #WorldCup,henry_monk
1597689901667213312,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",TheeJackson_
1597689901020897280,RT @CamillaTominey: Rashford: dragon slayer #WorldCup #eng #ENGvsWales https://t.co/skZOOKv0US,coxyhockeychick
1597689898634444802,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Horlas_closet
1597689898038808576,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",evil_ing
1597689895275098113,"RT @POMPEYBENNY: Filing a missing persons report - Has anyone seen Gareth Bale? 
#england #wales #WorldCup #QuatarWorldCup2022",pompeyfan2021
1597689891558940672,"RT @djseip: Australia vs Denmark Predictions and Odds
#AUSvsDEN #WorldCup 

https://t.co/Ha4plbgfpJ",DalindyeboMaya
1597689891110150144," | DIFFUSION MATCH EN DIRECT
     
IRAN VS ETATS UNIS      
  
Diffusion en live 1080p 60fps EN FRANCAIS

Lien : https://t.co/q1RO1Pljzb",Allah_offi
1597689888350310400,Ward prevents Rashford the hat-trick. #mufc #eng #worldcup,RedReveal
1597689886978772992,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Dennisnasher10
1597689885951152128,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",yourrsins
1597689883585564672,"Said it when Leicester sold Schmeichel, that they need a proper keeper especially after seeing Ward play. Now in th https://t.co/p47bVcfMvJ",QaizherOnline
1597689882818023427,RT @OOSSports: MARCUS RASHFORD= MASTERCLASS FREE KICK!  #WorldCup https://t.co/uYsOZQqgoc,ugasuperfan
1597689882214006784,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",gbenga_adenle
1597689880837902337,@Mystic_Gurus #WorldCup https://t.co/jRPI6ohOuv,sd_mountain
1597689877105356800,"RT @khaharmiane: @khastetarinesh    
The encleation of the eye has broken a record in Iran during last 2 monthes protest fo",wmnlffrdm
1597689877096644608,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Olubanjoibukun
1597689875343761408,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",thisis97hp97
1597689875255668736,"Wasn't it #Wales that needed to beat #England by 4 goals??  

Come on lads..  1 more  

#englandvswales https://t.co/Jndzok0Yog",P4RKERofficial
1597689875117248513,"RT @khaharmiane: @khastetarinesh    
The encleation of the eye has broken a record in Iran during last 2 monthes protest fo",Rahbarmovaghat
1597689869668536321,3-0 @England  #ThreeLions #WorldCup https://t.co/6HV6zwfkbo,dolphins_carter
1597689868141871107,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",am_97_m
1597689868137943040,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",superiorEren
1597689867370377217,"   

               https://t.co/cJ6u9eckpS",HCR7_7
1597689861871669248,I cant tell if this is good football. My expertise are in washing up. But wow their talented young men #WorldCup,NatalieMariaS59
1597689861783576577,"RT @magpiexyz_io: @BNBCHAIN's #Football Fiesta has arrived!

To celebrate, Magpie is running a #Giveaway for #BAB Token holders!

500 l",Mehmet_near
1597689861640966144,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",BayonleAbiola
1597689857333407744,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",zzzoooroo
1597689857244991488,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",AKamahunde
1597689856955514880,@cryptofranky85 @JuanfraEscudero #binance #worldcup #idletreasureparty,Gaamaal12
1597689855244664833,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",Boy_Berryy
1597689854912999425,"All these #WorldCup ads about ""Is it Football or is it Soccer?""

You know how I know it's soccer? Because if a foot https://t.co/5ZM5EjH1jm",TheBoeskool
1597689854606725120,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",__virgul
1597689852400541696,"England aren't leaving anything to chance.

Goooooooaaaaaal
There was power in that shot. Beautiful! 
#ENG 3 #WAL https://t.co/96JRUxVZyF",Massha00892859
1597689852258320386,Been saying Rashford needs to start over Kane if we want to win this. #WorldCup,realninja357
1597689850563792896,Just put two and two together and realized #soccer doesnt have commercials; I can see why people enjoy this #worldcup,WePlayinOurRole
1597689850366668800,"Missed all 3 goals, first having a shower then making a brew and some cheese and crackers  #eng #WorldCup #wales",buzza1987
1597689848961593344,"RT @ajplus: Iranian players refused to sing Iran's national anthem at their opening #WorldCup match.

Some Iranians called for them to with",yusufied
1597689848617644033,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",KayRhythms
1597689847459631104,"Whisper it quietly,  its coming home   #WorldCup",Robbiefootiefan
1597689840610340866,"Second Rashford goal for England against Wales (3-0), 69"". Southgate and the fans very happy ... #WALENG #WorldCup https://t.co/DvRks7PfIu",smutoro
1597689838471614464,"England 3-0 Wales #rashford 
Do England fans think #ItsComingHome ?
or is it ""Coming Gnome"" ? 
Tshirts available n https://t.co/mIGm7Wwv6m",LittleBoxOfLyr1
1597689836886192128,Fucking immigrants coming ova here scoring goals for England  #WorldCup,HUDYHARY
1597689834717732864,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",MarkhovinHaokip
1597689833476198401,RT @FakeshBaree: This is 19yr old Yalda AghaFazli who was arrested by the Illegitimate Islamic regime. She spent 11 days in prison being be,yezibxby
1597689828954738689,"Marcusssss Rashford MBE!!!

#WorldCup2022 #WorldCup
#ENG #WAL  #WALENG https://t.co/MRERHgXJ5O",omobabaloke
1597689828711182336,"Rashford doing bits again unreal



#England #ManchesterUnited #WorldCup #ItsComingHome",Mrkaotic1983
1597689828233347073,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Nirvana2320
1597689827150819328,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Nyaberi_Boaz07
1597689826136162304,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",DenzZ____
1597689823183007744,"#Worldcup
    https://t.co/xqXlj4bkfv",belal445
1597689819483713536,"Mpatseni Rashford akazi awiri aku Mangochi bill yake ndiku signer  @MarcusRashford 
#MUFC #WorldCup #Qatar2022 https://t.co/C26e0IxQan",AmeTitus
1597689819391356929,"Rashford was down and out u know.... 

Credit where credit is due.. man was on his knees last season and he's rose https://t.co/KNMpjfLW2f",Lsemps
1597689818187591681,Did I just witness a reach around ?#WorldCup,laffnsmokn
1597689813163192320,"RT @StLouisBlues: Good luck to St. Louisans @timream5 and @joshsargent in your #WorldCup matchup today. We're pulling for you, @USMNT! http",bignasties71
1597689812022349824,"Been very impressed with the sportsmanship between Iran and USA #WorldCup 

One of the things that annoys me about https://t.co/VKM9XpWjW1",ShotTakingTime
1597689811338657792,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",qvw0wvvopnmlIlI
1597689807467315201,"USA should have boycott the @FIFAcom @FIFAWorldCup. FIFA is corrupt, Qatar is corrupt, and fuck @IRIMFA_EN. #WorldCup",TheJPScott
1597689806334885889,Best of luck tonight @CallumWilson  bring it home  #WorldCup #Wordcup2022 #england #englandvswales,lyndz30
1597689804170223617,RASHFORDDDDDDD X2!  Have that you meathead pricks who talked bollocks about him feeding poor children!! #eng #ENGWAL #WorldCup,domdecyfa
1597689802375061504,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",deveen3304
1597689802333487105,Thats how its done. Motivation through reverse psychology. Over 2.5 goals! #WALvENG #WorldCup https://t.co/DxchycFVJF,DeadMoneyMedia
1597689799087120384,RT @Omid_M: Basij deputy Qasem Quraishi has claimed that #Qatar provided the complete list of Iranian nationals who traveled for #WorldCu,hamiddm
1597689796884721665,RASHFORD AH GWARN BADDDDDD THATS MY BOYY!!!#ENGWAL #WorldCup #englandvswales,LivLovLaugh8
1597689796130144256,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",aneelahmad
1597689793470955520,Unlucky Queefa moore! #WALENG #eng #Qatar #WorldCup https://t.co/IlCublheDe,The_CraftyBaker
1597689792111996928,"RT @FomoSportsnft: FomoSports #WorldCup NFT 
Mint to Win 124,000

Choose 1 team
Get Passive Dividend &amp; Airdrop &amp; Champion pot
L",Luckybgwin
1597689790337777664,"Qatar won 2019 Asian Cup &amp; 15 players from that triumphant side were in #WorldCup squad.

It was 12 years in the ma https://t.co/SYuUk50vcH",Sachk0
1597689788110614529,"RT @FomoSportsnft: FomoSports #WorldCup NFT 
Mint to Win 124,000

Choose 1 team
Get Passive Dividend &amp; Airdrop &amp; Champion pot
L",N3wn1ex03
1597689786432917505,"RT @OnsOranje:  #HuisVanOranje = ON FIRE! 

#WorldCup #NEDQAT https://t.co/MW2L3dbP6D",BESTSARAWINS
1597689778086219776,#FIFA #WorldCup #FIFAWorldCup #Qatar2022 #WorldCupOnFOX #FoxSports #FoxSoccer #NowIsEverything https://t.co/7ZtUDBiY2K,djsammyt0917
1597689776429465600,"YOWZA! Finally, goal for the US (@USMNT) in the first half (Score is 1-0 against Iran)! Great job, @cpulisic_10!  https://t.co/DBQHXjHJE2",djsammyt0917
1597689775259267072,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",_fivil
1597689775128858624,"Another goal please.

#WorldCup | #USMNT https://t.co/3pAAulY9cD",BleavNetwork
1597689774386860033,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",SammyGitahi7
1597689774223294469,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",vnvncx_18
1597689773967036416,DODGY KEEPER! DODGY KEEPER! #WALENG #WorldCup #FIFAWorldCup,salop_wills
1597689773644451840,"RT @KhaledBeydoun: You dont see media from Japan  or Ghana , Senegal  or Argentina   condemning the #WorldCup in Qatar. 

Only Eur",Umarhere73
1597689773141168128,Rashford doing it for the kids what a bloke  #WorldCup #ENGWAL #england #englandvswales,louis_short13
1597689772650409984,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",jimponeh
1597689772272934912,"Wales arent good enough to play the press. Forward players are trying it, the rest of the team dont, leave big ga https://t.co/hDlVItZ0Wl",mattstratford
1597689769634721797,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",NJenfrances
1597689765364928512,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",pablokun13
1597689764907347969,"@dandandanitup Yeah. I'm checking that from time to time, but the remnants of my colonial DNA have me watching Eng- https://t.co/dMJ8aKx6LA",triniwebdiva
1597689764224077824,RT @ChantayyJayy: The racial trauma leaving my body when England scores #WorldCup https://t.co/6bmCHLzTCw,black_gorlie
1597689764139872256,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",Annawatton
1597689763259371521,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",KuhleYenzie
1597689762886082560,This is pathetic. How can there be 20-25% difference in the amount of people whove died &amp; they have no idea. Proba https://t.co/Mqc5bLDcUt,dontbchicken
1597689759215722497,RT @chargers1022: Me today #WorldCup #USAvIRN #USMNT https://t.co/LZVblYX6ql,theladyapril
1597689751905370112,The constant flopping and over the top injury acting is such a turnoff for the sport #worldcup https://t.co/ib2R9KJ2qK,sbrbn_spr_pnchr
1597689751498534912,England football going on epic #WorldCup2022 #worldcup #englandfootball,Jbeastmode2
1597689749963444224,@cryptofranky85 @PolkastarterGG #binance #worldcup #idletreasureparty,Gaamaal12
1597689749627891712,Rashford &gt; Mbappe #ThreeLions #WALENG #WorldCup,brooksie_14
1597689745945264129,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",paulobbb24098
1597689743298695168,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",Kadejeremiah
1597689742896037888,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",francesshorton
1597689742841507840,Hahahahahahahahahaha fuck off wales #england #Wales #WorldCup #,Brazza41
1597689742761816064,"RT @BbnGiveaways: $25 Stake Tip Giveaway if USA beats Eran today!!! 

Follow + RT + Like

Tag a friend 

#WorldCup",SebastianChoj14
1597689741176176643,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",dennisWrld5
1597689738844327937,RT @PHSRaiders: Upper school students watching the USA v Iran #WorldCup match during their free time. https://t.co/PPAzhFUdBS,gailword1
1597689737590231040,"RT @CNC3TV: Rashford scores 3rd goal for England against Wales, The score is currently 3-0

Airtime Delayed: Due to the conflict of matches",Jen_868
1597689736466165760,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",lash4real
1597689735170129920,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",EddyAB_
1597689734880722944,No Mount and no Sterling. This is the result. #Eng #Wal #WorldCup,JrGong92
1597689734419353601,"RT @musau_ke: Praying just opened another goal for Marcus Rashford 
#MAMA2022 
#WorldCup 
#rashford",musau_ke
1597689733861150720,"Ooooft! If this #WALENG match was a boxing bout, I think the Ref would be glancing over at the red corner looking f https://t.co/p5LJIMtoqt",Mr_Mark_Brown
1597689731848237056,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",GorgonSthenno
1597689730279538688,"RT @SixStarPro: FOLLOW &amp; RT TO WIN:

Want to win a signed #WorldCup jersey from #USMNT star @WMckennie?

1 - Be following this account
2 -",semtaylor1
1597689730120187904,"RT @TheDrIman: The regime in Iran has been executing Baloch people under the World Cup media blackout
13 Baloch have been executed over the",kimya23234868
1597689729998520323,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",MUFC_6982
1597689729952071682,@UNHumanRights Islamic Republic is killing kids and people and sends some governmental ones to the #WorldCup games https://t.co/Nh03fK98zT,arrtoniis
1597689729197428736,Perhaps #Ronaldo should claim #Rashford goals too #WorldCup @ManUtd ,evertoncoleman1
1597689725036695554,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",GoliNanow
1597689718929780736,"RT @TCKBonuses: What team do you guys have WINNING!? 

England 
WALES 

One correct winner will get a prize :) 

#WorldCup #F",Omarovi12
1597689718904279040,"Rashford just got a collateral nutmeg, madness #worldcup",MisterBolticus_
1597689718548099072,"RT @ManUtd: Let's do this, @LukeShaw23 

#MUFC || #WorldCup",RepbroqveEth
1597689714634412032,"RT @MinkysHighjinks: As #USvsIran #WorldCup game underway, a reminder of the #HumanRights backdrop of this match: 
Two months since the dea",mrsmagnanarama
1597689714458628097,@MarcusRashford take a bow you beauty #WorldCup #FIFAWorldCup #MUFC https://t.co/d8kgvCrFYd,BigTropic
1597689714253127681,"Filing a missing persons report - Has anyone seen Gareth Bale? 
#england #wales #WorldCup #QuatarWorldCup2022",POMPEYBENNY
1597689711665246208,"RT @ManUtd: Both @RaphaelVarane and @ChrisEriksen8 start for their respective countries  x 

Good luck, lads! 

#MUFC || #WorldCup htt",James_bet365
1597689711295725568,The Alt button this week #WorldCup https://t.co/T05ivP3ntN,nyawizzy
1597689711107375104,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",B_Coston9
1597689710759247872,Rashford @MarcusRashford is on fire  #WorldCup https://t.co/PW4sYgzp03,AILAHT0909
1597689709521690627,RT @SueAustin_Star: A young England fan celebrates #Rashford s goal @ShropshireStar @VenueOswestry #worldcup @ShropshireStar https://,ShropshireStar
1597689706799456257,If i dont see Rashford-Foden-Saka Kane uptop in the knockouts #England #Worldcup,Jabz_DaLastKing
1597689706191654912,"It's called soccer 
#WorldCup #USAvIRN #ItsCalledSoccer",the_xtra_point
1597689705847754753,"RT @indiana_imo: Manchester United players are killing it at this World Cup! 

#WorldCup #WorldCup2022 
#MUFC #mufc_family",FIRSTXI_TV
1597689704316485632,RT @shark_4242: Flicitations mes frres  #Senegal #Maroc #WorldCup https://t.co/JvT61MiFbv,NdiayeOuz7
1597689704044204032,"RT @desoldham: Back in were going to win it mood 

Anyone agree on the scorecast? 

#WorldCup #Qatar2022 #engwal #england #wales",dylan_astill
1597689702597160960,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",DannyJReZ
1597689702361931776,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",jimunoia
1597689698042118144,Thatll be the last time they ever laugh at us for losing to Iceland . #WALENG #WorldCup @FIFAWorldCup,TLane0120
1597689697710448640,"RT @FomoSportsnft: FomoSports #WorldCup NFT 
Mint to Win 124,000

Choose 1 team
Get Passive Dividend &amp; Airdrop &amp; Champion pot
L",luuckyyaa
1597689696187867136,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",_Intarutinya_
1597689693738790912,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",AmirHos21192479
1597689692865974272,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",AbrxrBNa
1597689690748235778,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",DeaNHtiD99
1597689690265911296,Marcus Rashford feeding kids football cake  #ENG #WALENG #ENGWAL #WorldCup https://t.co/APhzS89six,KDX2013
1597689689544105984," | DIFFUSION MATCH EN DIRECT

IRAN VS ETATS UNIS  
     
Diffusion en live 1080p 60fps EN FRANCAIS

Lien : https://t.co/PQNlyhRs0G",Allah_offi
1597689688697237504,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",bra_3li
1597689684725207040,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",1943yuki
1597689684037025792,RT @Hannah_brooksuk: Come on England  #WorldCup #EnglandVWales Xxx https://t.co/Iwo9HX98TY,PervyUncleGreg
1597689683039092736,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",karangkuyliving
1597689681470423040,Come on baby hit this goal. #WorldCup,benjamin_elguea
1597689681252323329,"RT @De365Official: Tonight's match must be very exciting! Only competition, no friendship! 

VSWho do you choose?

Start your bettin",Fifilufic
1597689680396685313,Inabit wales see ya in another 60 odd years  #WorldCup #ENGWAL,PowellyMSP19
1597689679364911106,"Wait.I turn my head for five minutes and see USA only has 1 goal ?
What happened ?
#WorldCup 
#USAvIRN",SpeakerOVTruuth
1597689678966456320,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",nnejiarinze
1597689677229993985,Is it just me or does Iran have a shitload of matinee idol-looking motherfuckers on their team? #WorldCup,earlkabong
1597689676898467848,@UNHumanRights Islamic Republic is killing kids and people and sends some governmental ones to the #WorldCup games https://t.co/59hkS4LuFJ,mm47712084
1597689676491501569,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Arz__Sam
1597689675606814721,I broke 3 bones in my ankle in a compound fracture and cried/screamed less than the soccer players that get pushed https://t.co/Cve3CzDZ5d,ProbertsTeresa
1597689674872811520,RT @BigActionBill: Mike Francesa breaks down the World Cup as only he can. #WorldCup #teamusa #TeamIran https://t.co/15Kktjy2RE,andrewmelloh
1597689673455144961,*THERE IS NO OFFSIDES #krautmankicking #worldcup @acmersd https://t.co/PTNBSO7B73,KrautmanKicking
1597689673295753216,Come on England  3-0 #WorldCup,AmirRezaERT
1597689672729518081,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",sayosora25
1597689670061604864,GOAL - Wales 0-3 England https://t.co/qcNevVyeQs via @BBCSport &lt; #ENG #WAL looking a bit like a thrashing now https://t.co/K49iAJ7NxB,jangles
1597689668518445057,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",BadaBashford
1597689668275163137,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",milfcatgirl
1597689666635198464,Live footage of Danny Ward. #ENGWAL #FIFAWorldCupQatar2022 #WorldCup #QatarWorldCup2022 https://t.co/CxDfJR5HXD,FlynnJonas2
1597689666622586880,"Come on USA, we gotta beat Iran.  We need to win this game just off principle. #WorldCup",1DJDigital
1597689663200055296,Just waiting for Kieffer Moore to put us out #WALENG #WorldCup,sav1lle
1597689662164045825,@cryptofranky85 @JuanfraEscudero #binance #worldcup #idletreasureparty,Nasim39116966
1597689661622603776,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",I_am_In_For_It
